strategy,test,target1,target2,attr1,attr2
bert_2nd_last_sws_first,weat6,0.0005419209648121413,5.73497120643254e-05,0.00036237595445832895,0.0006321759310071379
bert_all_sws_avg,weat6,0.02272956606684329,0.0008089572607388182,0.029785327456253348,0.01866199548285893
bert_all_sws_first,weat6,0.005316127945947365,0.0006412111703872243,0.007783941320486584,0.003697638713776876
bert_last_CLS,weat6,6.526501502167102e-05,9.678448622097033e-05,7.608801165889157e-05,0.00026593792563270037
bert_last_sws_avg,weat6,0.020888358210605334,0.00036929232382955113,0.041903990257514574,0.029794471943298467
bert_last_sws_first,weat6,0.008632058197206192,0.0012026752685001618,0.00790754420298619,0.00983377377811617
fasttext,weat6,0.008153138802532758,0.005714601324350242,0.004384119957322321,0.0293115885806249
bert_0_sws_avg,weat7,0.12484552750772274,0.12804711274988057,0.07574844404619212,0.09416962061599113
bert_0_sws_first,weat7,0.029090173668203514,0.00781809596425165,0.015253711001630055,0.027834604974563845
bert_2nd_last_sws_avg,weat7,0.0026519363840031493,0.0023752799834180966,0.0011891806538395242,0.0012002663323660981
bert_2nd_last_sws_first,weat7,0.0006218282205468262,0.00036762937323048944,0.0005339615414565912,0.0005600196169511397
bert_all_sws_avg,weat7,0.03910675872536495,0.0358050296446588,0.020251495247435372,0.024666842369823926
bert_all_sws_first,weat7,0.008399283301725208,0.002769902604068506,0.004913899533380406,0.007816920159196576
bert_last_CLS,weat7,0.00016978418115065597,0.00014769385551198814,0.0003063270046930431,0.00015995369596928728
bert_last_sws_avg,weat7,0.03961316926359593,0.046294660397734944,0.017827873403529187,0.016325914013951504
bert_last_sws_first,weat7,0.011197614956236562,0.007580489223976696,0.00699817823718803,0.007100251813291991
fasttext,weat7,0.008901873138246617,0.009681147492963903,0.02736817736534417,0.03805994360047827
bert_0_sws_avg,weat8,0.0007506416127571662,0.12804711274988057,0.07574844404619212,0.09416962061599113
bert_0_sws_first,weat8,0.02436108128713264,0.00781809596425165,0.015253711001630055,0.027834604974563845
bert_2nd_last_sws_avg,weat8,7.543311292414166e-06,0.0023752799834180966,0.0011891806538395242,0.0012002663323660981
bert_2nd_last_sws_first,weat8,0.0003718940616058321,0.00036762937323048944,0.0005339615414565912,0.0005600196169511397
bert_all_sws_avg,weat8,0.0001618353333902717,0.0358050296446588,0.020251495247435372,0.024666842369823926
bert_all_sws_first,weat8,0.0073873824507037,0.002769902604068506,0.004913899533380406,0.007816920159196576
bert_last_CLS,weat8,0.000250302184780013,0.00014769385551198814,0.0003063270046930431,0.00015995369596928728
bert_last_sws_avg,weat8,0.00013881143657985945,0.046294660397734944,0.017827873403529187,0.016325914013951504
bert_last_sws_first,weat8,0.007093688145041875,0.007580489223976696,0.00699817823718803,0.007100251813291991
fasttext,weat8,0.015563764142727577,0.009681147492963903,0.02736817736534417,0.03805994360047827
bert_0_sws_avg,weat9,0.0325855174725408,0.1645176978859606,0.11995958854635262,0.0965242968271283
bert_0_sws_first,weat9,0.03268084515013371,0.04626910363596662,0.07690939061946128,0.03853142921677091
bert_2nd_last_sws_avg,weat9,0.000324022954135906,0.003461330261925671,0.0014623328826213141,0.0015315819699373008
bert_2nd_last_sws_first,weat9,0.0005840862978263589,0.0013543046057056388,0.0010663587501968887,0.0010435869340085359
bert_all_sws_avg,weat9,0.006803683784670986,0.04485543839272201,0.025729038109826893,0.02495357597221207
bert_all_sws_first,weat9,0.009363880065902665,0.013188486832596196,0.018308992762001743,0.013879285838946629
bert_last_CLS,weat9,5.4585468912141084e-05,0.0005378711711929843,0.0002602269359925476,0.0001932354670988205
bert_last_sws_avg,weat9,0.0037882206179804356,0.05781686201308494,0.02618629960749576,0.0342491774893616
bert_last_sws_first,weat9,0.007744832270302579,0.027381398362873084,0.02043731872740875,0.0173151814967172
fasttext,weat9,0.004086297157986485,0.03229474500786705,0.027415739048466597,0.018162145951652418
