strategy,test,target1,target2,attr1,attr2
bert_0_sws_avg,weat1,0.0005421217453096932,0.00971907554896834,0.0051580980727699835,0.002906297441095806
bert_0_sws_first,weat1,0.03399113949404382,0.03399277241744352,0.03932699162811522,0.03177724236652169
bert_2nd_last_sws_avg,weat1,5.389249111688968e-06,6.565530768583496e-05,7.30720237933366e-05,2.1193331420406535e-05
bert_2nd_last_sws_first,weat1,0.0004684137148917959,0.0003756027113621202,0.0006371817499833104,0.0005438165495056074
bert_all_sws_avg,weat1,8.865705729422183e-05,0.0014311124839348694,0.0006826704066698408,0.000509683054138977
bert_all_sws_first,weat1,0.008464762407255222,0.008165729207458028,0.008480922377548064,0.007081096373801181
bert_last_CLS,weat1,5.3724394814240216e-05,0.0001206462884189646,0.00014201253206200937,0.00013593605130496933
bert_last_sws_avg,weat1,0.00012989826270044864,0.0007489941786025157,0.0011766197473972926,0.00033357694183757763
bert_last_sws_first,weat1,0.007016780289820968,0.006380404440800763,0.01101411491095949,0.00654106794803623
fasttext,weat1,0.018711625263704925,0.0188079074997903,0.018883949344814563,0.013443108601907883
bert_0_sws_avg,weat2,0.0028238801973663316,0.005092844855943358,0.0051580980727699835,0.002906297441095806
bert_0_sws_first,weat2,0.05016937563640629,0.026080856811173756,0.03932699162811522,0.03177724236652169
bert_2nd_last_sws_avg,weat2,3.116093626215768e-05,4.816935303725648e-05,7.30720237933366e-05,2.1193331420406535e-05
bert_2nd_last_sws_first,weat2,0.0006901233030645695,0.00042225387855455597,0.0006371817499833104,0.0005438165495056074
bert_all_sws_avg,weat2,0.00048068620786263365,0.0009880551973014424,0.0006826704066698408,0.000509683054138977
bert_all_sws_first,weat2,0.01106828826493353,0.006582309022364456,0.008480922377548064,0.007081096373801181
bert_last_CLS,weat2,0.00014569467606130698,7.304584776271459e-05,0.00014201253206200937,0.00013593605130496933
bert_last_sws_avg,weat2,0.0004304973478720046,0.0009079949038069277,0.0011766197473972926,0.00033357694183757763
bert_last_sws_first,weat2,0.010090914717079225,0.0061957842864302365,0.01101411491095949,0.00654106794803623
fasttext,weat2,0.01504796288219195,0.013406604262341446,0.018883949344814563,0.013443108601907883
bert_0_sws_avg,weat6,0.0049978525178881236,0.0010536139597881007,0.1944270765596679,0.007863919080291324
bert_0_sws_first,weat6,0.055005908040592175,0.023256981198655803,0.0036414226161485094,0.005811362979688144
bert_2nd_last_sws_avg,weat6,4.059357497646626e-05,8.540930998058329e-06,0.003821738977608034,0.00012668422242327238
bert_2nd_last_sws_first,weat6,0.0005668362808622373,0.00048559706233317594,0.0004777809171400432,0.00042892718007458427
bert_all_sws_avg,weat6,0.0008077104365847158,0.00010766661103425466,0.057433003850033575,0.0010965410860718518
bert_all_sws_first,weat6,0.011645417382496626,0.004904307125172825,0.0021805673572288155,0.0020933305121231646
bert_last_CLS,weat6,3.853480551349704e-05,3.9032234604632374e-05,0.00015777666004833838,0.0001984859052538891
bert_last_sws_avg,weat6,0.0005072077011336094,0.00012023647430589716,0.053330345572604264,0.0021502494097276523
bert_last_sws_first,weat6,0.008970896273688873,0.006135778417281626,0.00860554802701759,0.00761589570843288
fasttext,weat6,0.003916145612435925,0.003249517736222088,0.007127146614564396,0.00757946068178769
bert_0_sws_avg,weat7,0.007530373741485679,0.00428999298557129,0.12962181652590865,0.1433200417036043
bert_0_sws_first,weat7,0.022913399092970445,0.05830304059476289,0.03224882904714557,0.06691090224384881
bert_2nd_last_sws_avg,weat7,8.283550550110512e-05,4.173946475853108e-05,0.0022965851504588974,0.0024596472120257487
bert_2nd_last_sws_first,weat7,0.0003504103595151226,0.0005921344549590258,0.0005563926467556479,0.001029733561641247
bert_all_sws_avg,weat7,0.0011110096263215832,0.0009128662061288511,0.033079624775724785,0.03638135871148604
