strategy,test,target1,target2,attr1,attr2
bert_0_sws_avg,weat1,0.04172236657284397,0.03303758983790511,0.08527713786040025,0.04691581725763505
bert_0_sws_first,weat1,0.017194651807204246,0.019640244696351613,0.022569665125067598,0.014479729727465834
bert_2nd_last_sws_avg,weat1,0.000822560342594859,0.0003716679006511162,0.0016737756443149414,0.0008544733575564725
bert_2nd_last_sws_first,weat1,0.0013877603718816228,0.0014331024239081153,0.0011862971861939682,0.000848570587931844
bert_all_sws_avg,weat1,0.011090530858954745,0.007015840183571343,0.02259958897787494,0.013799244680363709
bert_all_sws_first,weat1,0.009682871534473787,0.008803709870232275,0.00984435807251274,0.007612246723891426
bert_last_CLS,weat1,0.00027854008179616145,0.00023666233107955294,0.00025067742267604785,0.00013415400003918685
bert_last_sws_avg,weat1,0.014393363820037575,0.006406710081339437,0.02848606290677341,0.014811435092200106
bert_last_sws_first,weat1,0.014732465009130748,0.013866270011392418,0.013660661353077821,0.010482865003510491
fasttext,weat1,0.01700234181197358,0.024883757205695866,0.02361051453125535,0.01845518599134161
bert_0_sws_avg,weat2,0.023303038532978625,0.07809470474579575,0.08527713786040025,0.04691581725763505
bert_0_sws_first,weat2,0.015366888711446107,0.021650345028769252,0.022569665125067598,0.014479729727465834
bert_2nd_last_sws_avg,weat2,0.0006463135279182111,0.0016333532345718866,0.0016737756443149414,0.0008544733575564725
bert_2nd_last_sws_first,weat2,0.0007765373685846852,0.0016895288692139754,0.0011862971861939682,0.000848570587931844
bert_all_sws_avg,weat2,0.008356015697657919,0.027654144266130762,0.02259958897787494,0.013799244680363709
bert_all_sws_first,weat2,0.006870504706413187,0.011191018490231916,0.00984435807251274,0.007612246723891426
bert_last_CLS,weat2,0.00039298147149102746,0.0008083806485092089,0.00025067742267604785,0.00013415400003918685
bert_last_sws_avg,weat2,0.01209587744344323,0.026715809132202263,0.02848606290677341,0.014811435092200106
bert_last_sws_first,weat2,0.01198017258371947,0.017922149221987156,0.013660661353077821,0.010482865003510491
fasttext,weat2,0.017092001857738306,0.032355567506820206,0.02361051453125535,0.01845518599134161
bert_0_sws_avg,weat6,0.04370021026820536,0.06121071520756329,0.0845956418541356,0.0811384839978834
bert_0_sws_first,weat6,0.02075407033760101,0.02837452822219902,0.02461604525717814,0.03221825391674098
bert_2nd_last_sws_avg,weat6,0.0011212041109498801,0.0009704659908864555,0.0014788503058131613,0.0016917598132849775
bert_2nd_last_sws_first,weat6,0.0011701707162364084,0.0007019323707754606,0.0014188664472148133,0.001126383629167958
bert_all_sws_avg,weat6,0.014699402850621246,0.016852678527786914,0.022844627248492684,0.024385683382278065
bert_all_sws_first,weat6,0.012159008586882389,0.010626962021450434,0.010607229705679408,0.011570119526679948
bert_last_CLS,weat6,0.0002815620229878016,0.00010863228331160249,0.0004332650807204384,0.0001466313649527354
bert_last_sws_avg,weat6,0.01887294123347936,0.014770465233016694,0.03323751882282551,0.02409397588245236
bert_last_sws_first,weat6,0.019221793108539695,0.010418763231826866,0.021027409665225767,0.016073423800239798
fasttext,weat6,0.022254368649350296,0.018800603041101684,0.010987962519635321,0.029802402221650447
bert_0_sws_avg,weat7,0.0681768356762013,0.07279458989823064,0.08559822593899549,0.08499532149855978
bert_0_sws_first,weat7,0.023970576276406065,0.04442371400521126,0.030195868782094605,0.030525160872655166
bert_2nd_last_sws_avg,weat7,0.00140024570942485,0.0015839562046844613,0.001863405958292575,0.0018124382175754667
bert_2nd_last_sws_first,weat7,0.001191832359979309,0.0010014221567754172,0.0010528586198062296,0.001245129348784982
bert_all_sws_avg,weat7,0.02225955809827265,0.025047722980965987,0.027730468456065787,0.02850885986358167
bert_all_sws_first,weat7,0.009287266551613115,0.014915528217790661,0.012448230373356557,0.012274779033423182
bert_last_CLS,weat7,0.0003342862208700318,0.0006381363495691297,0.000454474986815681,0.0010499908208901117
bert_last_sws_avg,weat7,0.027277544746209248,0.033501474102524915,0.03145282480192414,0.030265283837424783
bert_last_sws_first,weat7,0.012373587244206874,0.019307877184889393,0.015383864133167165,0.01622074202966813
fasttext,weat7,0.027431185548724535,0.03296638820813038,0.03893708654871437,0.05916301843184653
bert_0_sws_avg,weat8,0.0858055171696693,0.07279458989823064,0.08559822593899549,0.08499532149855978
bert_0_sws_first,weat8,0.037044246907505844,0.04442371400521126,0.030195868782094605,0.030525160872655166
bert_2nd_last_sws_avg,weat8,0.0018396957438921895,0.0015839562046844613,0.001863405958292575,0.0018124382175754667
bert_2nd_last_sws_first,weat8,0.001670345158450765,0.0010014221567754172,0.0010528586198062296,0.001245129348784982
bert_all_sws_avg,weat8,0.02789600084314039,0.025047722980965987,0.027730468456065787,0.02850885986358167
bert_all_sws_first,weat8,0.01713241660552648,0.014915528217790661,0.012448230373356557,0.012274779033423182
bert_last_CLS,weat8,0.003386198736131328,0.0006381363495691297,0.000454474986815681,0.0010499908208901117
bert_last_sws_avg,weat8,0.03772803592393085,0.033501474102524915,0.03145282480192414,0.030265283837424783
bert_last_sws_first,weat8,0.02568472995613149,0.019307877184889393,0.015383864133167165,0.01622074202966813
fasttext,weat8,0.033977560042291154,0.03296638820813038,0.03893708654871437,0.05916301843184653
bert_0_sws_avg,weat9,0.0036005814589187496,0.0560284547535685,0.06551782190677209,0.06713792477968601
bert_0_sws_first,weat9,0.045742607657774687,0.1604266359920567,0.015598921285965437,0.004544769982994918
bert_2nd_last_sws_avg,weat9,8.454680651269976e-05,0.0012078740471952217,0.000672929121122542,0.0006438871658485056
bert_2nd_last_sws_first,weat9,0.0018866303858724397,0.0032680117477471653,0.0010394049582155287,0.0006445265237362752
bert_all_sws_avg,weat9,0.0010421062270314003,0.017251836807594227,0.014073954894223393,0.013967713618708098
bert_all_sws_first,weat9,0.018989553646899773,0.046831972785458316,0.008609928189843415,0.004691449670442969
bert_last_CLS,weat9,0.00038191664482226415,0.0015879295866032966,3.571711567152332e-05,8.515778135420596e-05
bert_last_sws_avg,weat9,0.0016436600954190738,0.021498337652883646,0.011664227595188996,0.01585822266815266
bert_last_sws_first,weat9,0.021691073245746956,0.05881749931590382,0.015189927425397527,0.0054788902702646814
fasttext,weat9,0.029632392652593365,0.03878310707116566,0.016988904567365255,0.011196915345810557
