strategy,test,target1,target2,attr1,attr2
bert_0_sws_first,weat7,0.03558879047643928,0.013728672673776646,0.019074954349910186,0.03833399232679056
bert_2nd_last_sws_avg,weat7,0.0023828259690862326,0.0010157914607546639,0.0013892447750757562,0.0007019559274328946
bert_2nd_last_sws_first,weat7,0.0023399448294830964,0.0009203556583280549,0.0012649104565482729,0.000685636403624591
bert_all_sws_avg,weat7,0.02810712123413144,0.010379937574721996,0.009416581170502,0.009240514436975204
bert_all_sws_first,weat7,0.01609384751442747,0.009850944788770246,0.007923128831642352,0.009925934729286871
bert_last_CLS,weat7,0.0010324613950246269,0.001152716398407131,0.001075545818923825,0.00034098744482332873
bert_last_sws_avg,weat7,0.030590813117890997,0.01627132273466924,0.025887948367641297,0.015813178293356413
bert_last_sws_first,weat7,0.022573454246092816,0.015132800108747603,0.024688102053759407,0.0158601938741045
fasttext,weat7,0.031088482861986684,0.015185528892443638,0.04107405088070384,0.03417798935988623
bert_0_sws_avg,weat8,0.005434066461286443,0.012167034171839168,0.02305284715806873,0.03896006519212207
bert_0_sws_first,weat8,0.006155456872347506,0.013728672673776646,0.019074954349910186,0.03833399232679056
bert_2nd_last_sws_avg,weat8,0.0006184363378063296,0.0010157914607546639,0.0013892447750757562,0.0007019559274328946
bert_2nd_last_sws_first,weat8,0.0007023355921688897,0.0009203556583280549,0.0012649104565482729,0.000685636403624591
bert_all_sws_avg,weat8,0.007702985915097944,0.010379937574721996,0.009416581170502,0.009240514436975204
bert_all_sws_first,weat8,0.008319349392856768,0.009850944788770246,0.007923128831642352,0.009925934729286871
bert_last_CLS,weat8,0.0013649108655044435,0.001152716398407131,0.001075545818923825,0.00034098744482332873
bert_last_sws_avg,weat8,0.012242025969331934,0.01627132273466924,0.025887948367641297,0.015813178293356413
bert_last_sws_first,weat8,0.013022651655341782,0.015132800108747603,0.024688102053759407,0.0158601938741045
fasttext,weat8,0.019454478368288213,0.015185528892443638,0.04107405088070384,0.03417798935988623
bert_0_sws_avg,weat9,0.07194113311058224,0.06254721566355334,0.05304164594926536,0.06975421540818424
bert_0_sws_first,weat9,0.0454555209628213,0.055558369206296594,0.002028733125269271,0.006099645966740941
bert_2nd_last_sws_avg,weat9,0.0014760134277623837,0.0014579290550803398,0.0009095456916086936,0.0014941489673095036
bert_2nd_last_sws_first,weat9,0.001810936663611563,0.0016758590577536322,0.001123232357263431,0.0005297550210593274
bert_all_sws_avg,weat9,0.016620107287251537,0.01776252859638944,0.017059177962104065,0.021620633774214578
bert_all_sws_first,weat9,0.014451220943860206,0.018153817703828023,0.006094614572588174,0.004756048570469781
bert_last_CLS,weat9,0.00020860826922420572,0.0010679377814228723,0.0009451921991880588,0.004681159709038668
bert_last_sws_avg,weat9,0.030497726079057017,0.027273739444963686,0.01923335370158682,0.026059831570765576
bert_last_sws_first,weat9,0.02304495334993377,0.024718467872174223,0.0070193519300575605,0.006856925283913866
fasttext,weat9,0.03465158901729625,0.022069229094547723,0.0053473690842340575,0.017056400622087572
