strategy,test,target1,target2,attr1,attr2
bert_2nd_last_sws_first,weat7,0.0004285053170226349,0.000699540083948297,0.0011734535447762025,0.0025722315912284207
bert_all_sws_avg,weat7,0.024832107802254637,0.013229046217027111,0.010945989568501553,0.019344159526989452
bert_all_sws_first,weat7,0.004122650261555763,0.005838714662971219,0.008787064746497677,0.010813401559196124
bert_last_CLS,weat7,0.002338185052424348,0.0006789532990523974,0.00024366057750097565,0.0006546581016863412
bert_last_sws_avg,weat7,0.03576266993649375,0.018061251978273383,0.01586828328179511,0.021709978597930238
bert_last_sws_first,weat7,0.0076806266006090845,0.008866517355810696,0.015751391363804938,0.02689603623826611
fasttext,weat7,0.016557385243255108,0.013836855122071043,0.019335609883258272,0.025350679934150237
bert_0_sws_avg,weat8,0.06314241167893747,0.03191602409300346,0.027555240205338005,0.058519936862900024
bert_0_sws_first,weat8,0.005138888972475701,0.006169631216287692,0.01850761139407351,0.016433001886936176
bert_2nd_last_sws_avg,weat8,0.0015066404442470966,0.00091482546775039,0.0008609872151484242,0.0014437979355860012
bert_2nd_last_sws_first,weat8,0.0005377621440667702,0.000699540083948297,0.0011734535447762025,0.0025722315912284207
bert_all_sws_avg,weat8,0.022816238775592555,0.013229046217027111,0.010945989568501553,0.019344159526989452
bert_all_sws_first,weat8,0.004303281684593014,0.005838714662971219,0.008787064746497677,0.010813401559196124
bert_last_CLS,weat8,0.0011334851764238073,0.0006789532990523974,0.00024366057750097565,0.0006546581016863412
bert_last_sws_avg,weat8,0.032345133341258506,0.018061251978273383,0.01586828328179511,0.021709978597930238
bert_last_sws_first,weat8,0.007823388080051497,0.008866517355810696,0.015751391363804938,0.02689603623826611
fasttext,weat8,0.019060575844585256,0.013836855122071043,0.019335609883258272,0.025350679934150237
bert_0_sws_avg,weat9,0.06742610599098031,0.1263530406547269,0.08159851292296767,0.07653203192036832
bert_0_sws_first,weat9,0.0181970819073812,0.05588736247917616,0.019430857910294634,0.004894394972457574
bert_2nd_last_sws_avg,weat9,0.0011378576914293456,0.0029363244381214243,0.001692657208057159,0.0010520601708181524
bert_2nd_last_sws_first,weat9,0.0013685167010634121,0.0018483361813758368,0.001403099879456858,0.000650123512661346
bert_all_sws_avg,weat9,0.017659924603525588,0.0460077276319101,0.028132106027877805,0.016900941840845837
bert_all_sws_first,weat9,0.009460807023991113,0.021598938522230462,0.0064452336647306,0.005316074845027067
bert_last_CLS,weat9,0.0015877585074921543,0.0015531732612979173,0.0001545340182450733,0.0018846556976670596
bert_last_sws_avg,weat9,0.026546499196499904,0.06051258608293155,0.029890555701412507,0.022176906852561365
bert_last_sws_first,weat9,0.01714638201660207,0.030093002582842546,0.0129490554968575,0.008435303212250724
fasttext,weat9,0.02164214334883504,0.031850919545708296,0.021006515869440738,0.009481683248060889
