strategy,test,target1,target2,attr1,attr2
bert_0_sws_avg,weat1,0.07742024373765834,0.008232294255224563,0.08718551035997567,0.09084097405652729
bert_0_sws_first,weat1,0.00250469507796586,0.012655786224761786,0.015813954465682276,0.008545195496078439
bert_2nd_last_sws_avg,weat1,0.0017970634847789143,8.585314541274667e-05,0.001858140471166993,0.0016052067841124589
bert_2nd_last_sws_first,weat1,0.0010903826804118698,0.0009323062302493468,0.0013347673515360311,0.0009471053789903356
bert_all_sws_avg,weat1,0.02539965614914854,0.001808144396214035,0.024730815987821887,0.02516883151696643
bert_all_sws_first,weat1,0.00440209318055168,0.006270003606187294,0.00702223133946305,0.0058201895221573
bert_last_CLS,weat1,0.0003388224238721404,0.0001878737816606044,0.000339832530241924,0.00024942577376132466
bert_last_sws_avg,weat1,0.030409349642602557,0.0015368145423474767,0.03259828085219685,0.03356777938236724
bert_last_sws_first,weat1,0.009234401387140365,0.00967216449284123,0.014843553614278332,0.009579860715949535
fasttext,weat1,0.007281579250988553,0.011401257332529972,0.016898763615379096,0.016261515592363267
bert_0_sws_avg,weat2,0.08333048631473006,0.07220110326778671,0.08718551035997567,0.09084097405652729
bert_0_sws_first,weat2,0.01637857359844224,0.010852041657311852,0.015813954465682276,0.008545195496078439
bert_2nd_last_sws_avg,weat2,0.002145951509692433,0.0015091674535480427,0.001858140471166993,0.0016052067841124589
bert_2nd_last_sws_first,weat2,0.0016730035867046,0.001189515505188988,0.0013347673515360311,0.0009471053789903356
bert_all_sws_avg,weat2,0.02647134080283458,0.020657255010707972,0.024730815987821887,0.02516883151696643
bert_all_sws_first,weat2,0.010977164517624117,0.008297124090341855,0.00702223133946305,0.0058201895221573
bert_last_CLS,weat2,0.0005506605845884299,0.000772484808125522,0.000339832530241924,0.00024942577376132466
bert_last_sws_avg,weat2,0.0374742499643855,0.02921183294750851,0.03259828085219685,0.03356777938236724
bert_last_sws_first,weat2,0.019771122879541452,0.012656882173019177,0.014843553614278332,0.009579860715949535
fasttext,weat2,0.018505168916007404,0.014730733070994232,0.016898763615379096,0.016261515592363267
bert_0_sws_avg,weat6,0.00780743054324319,0.004527860334348795,0.017963398196021517,0.03155808538449735
bert_0_sws_first,weat6,0.008801600774594584,0.004527860334348795,0.011407691553532568,0.029575474663070735
bert_2nd_last_sws_avg,weat6,0.0009756740416207054,0.00021291466750382118,0.0012003841925591445,0.0008018648725317093
bert_2nd_last_sws_first,weat6,0.0008483764513663036,0.00021291466750382118,0.0012469052516745171,0.0013113899741451249
bert_all_sws_avg,weat6,0.007155251607046055,0.0029260101010825427,0.009117108373204333,0.009218230163711403
bert_all_sws_first,weat6,0.007416106758313885,0.0029260101010825427,0.008330211966700527,0.011054410571699097
bert_last_CLS,weat6,0.0004022856414974703,0.00016126320982603418,0.00013630885360740196,0.00015166457132067513
bert_last_sws_avg,weat6,0.018720516580084175,0.005247788185425193,0.020148500640942823,0.01562581076418076
bert_last_sws_first,weat6,0.013511355827312518,0.005247788185425193,0.017008213599670793,0.018683231379983463
fasttext,weat6,0.018598314009633014,0.01661652766758486,0.010626906361685033,0.031004100135871255
bert_0_sws_avg,weat7,0.07377507105298038,0.016271941317097468,0.024517535618508307,0.0211597480393245
bert_0_sws_first,weat7,0.025128269530110128,0.012963450101833671,0.020821566461977338,0.011731894600250328
bert_2nd_last_sws_avg,weat7,0.0018091393280642418,0.0005395315079254507,0.000743087546097191,0.00046785320178668334
bert_2nd_last_sws_first,weat7,0.0014810763051104838,0.0014841692002762297,0.0008409253439955461,0.0005590248569072935
bert_all_sws_avg,weat7,0.021376028578884747,0.007857119206648477,0.00857304309682651,0.006878529418135287
bert_all_sws_first,weat7,0.012123746695984736,0.009530480587443471,0.008817966461072668,0.006634814167949275
bert_last_CLS,weat7,0.0017384881128799216,0.0008115159126642517,0.00023779362032415728,0.00022056119754953855
