strategy,test,target1,target2,attr1,attr2
bert_all_sws_avg,weat6,0.03335880324039842,0.0014280797363717614,0.001038481289203517,0.00015493032992678428
bert_all_sws_first,weat6,0.002652636801507076,0.006216476914473134,0.010694513598472195,0.005319701520645311
bert_last_CLS,weat6,6.945548308733162e-05,5.007610423635962e-05,0.00012080389600420512,8.149414277979401e-05
bert_last_sws_avg,weat6,0.041186144736405784,0.0008052432568328401,0.0008565144161851135,0.00018463447650339255
bert_last_sws_first,weat6,0.006487050731640684,0.005297175679171597,0.010792460426167839,0.007620020400929534
fasttext,weat6,0.005466486618154334,0.009053048599990607,0.008414484755181258,0.02728778758343973
bert_0_sws_avg,weat7,0.11077155387589468,0.1373724234457038,0.0994225832072423,0.11748428389756976
bert_0_sws_first,weat7,0.026701522487739507,0.025209405211751443,0.03633009256181818,0.02812466645127718
bert_2nd_last_sws_avg,weat7,0.0017595545339470979,0.0026284019173256935,0.0015164364226628057,0.0016487616103578629
bert_2nd_last_sws_first,weat7,0.0006252171551018813,0.000688303453186113,0.0007295534589539118,0.0005514197619076013
bert_all_sws_avg,weat7,0.029279747680380944,0.04077769903803097,0.025424454762046616,0.030617925193120007
bert_all_sws_first,weat7,0.007036921700080657,0.008480584757353311,0.009210245674958885,0.007200391937031183
bert_last_CLS,weat7,0.0013924368873910085,0.000154885249316314,0.00023461439756015186,0.00012668667614208575
bert_last_sws_avg,weat7,0.032773579419393316,0.04102682388444461,0.020218652102133382,0.028952802697555312
bert_last_sws_first,weat7,0.0135823772089216,0.011095797672385754,0.010152803445056017,0.009912816552880675
fasttext,weat7,0.011697128204015389,0.016544495261889218,0.027818726812701654,0.02701380933830561
bert_0_sws_avg,weat8,0.12597971150075543,0.1373724234457038,0.0994225832072423,0.11748428389756976
bert_0_sws_first,weat8,0.015125462028370458,0.025209405211751443,0.03633009256181818,0.02812466645127718
bert_2nd_last_sws_avg,weat8,0.002278135257630258,0.0026284019173256935,0.0015164364226628057,0.0016487616103578629
bert_2nd_last_sws_first,weat8,0.0003481296601744477,0.000688303453186113,0.0007295534589539118,0.0005514197619076013
bert_all_sws_avg,weat8,0.036171416401790245,0.04077769903803097,0.025424454762046616,0.030617925193120007
bert_all_sws_first,weat8,0.005105035971734065,0.008480584757353311,0.009210245674958885,0.007200391937031183
bert_last_CLS,weat8,0.0003000783036197433,0.000154885249316314,0.00023461439756015186,0.00012668667614208575
bert_last_sws_avg,weat8,0.03220376565521662,0.04102682388444461,0.020218652102133382,0.028952802697555312
bert_last_sws_first,weat8,0.005372055172329697,0.011095797672385754,0.010152803445056017,0.009912816552880675
fasttext,weat8,0.0240379953203482,0.016544495261889218,0.027818726812701654,0.02701380933830561
bert_0_sws_avg,weat9,0.011239428273309529,0.08497056338270935,0.0012722757532968232,0.007417114576941195
bert_0_sws_first,weat9,0.012389083160487013,0.00954645182900952,0.08573667221599009,0.06528422620333003
bert_2nd_last_sws_avg,weat9,0.00011467200079794927,0.0013601716963699021,1.331739498430373e-05,7.585884418493965e-05
bert_2nd_last_sws_first,weat9,0.00037061849777105356,0.00048458092051257033,0.00105935327926217,0.0011019593304064169
bert_all_sws_avg,weat9,0.002049972868293369,0.021291244905153186,0.00023168058495368063,0.0012342872394433791
bert_all_sws_first,weat9,0.004263994987553209,0.0035553161173841755,0.02113758790607767,0.015553017730906374
bert_last_CLS,weat9,5.773328145448731e-05,0.00022738796633892892,7.249799085187286e-05,8.669935242727468e-05
bert_last_sws_avg,weat9,0.001424749178422595,0.02515364179847794,0.00020060656825100168,0.0007663644524460582
bert_last_sws_first,weat9,0.004192293551840084,0.0064909776732113705,0.016589329855801006,0.016904952045714794
fasttext,weat9,0.013000952628386797,0.013914931308313712,0.020680560902575005,0.0359445320231587
