strategy,test,target1,target2,attr1,attr2
bert_last_sws_avg,weat8,0.03434838800538969,0.041045504850495046,0.014867408548573092,0.0148959057970215
bert_last_sws_first,weat8,0.02315695933661527,0.012080247818186342,0.008225785201432126,0.010152627065393834
bert_0_sws_avg,weat9,0.000632876821344347,0.007873600374134933,0.12259711078385656,0.11410020601915571
bert_0_sws_first,weat9,0.003479060655227012,0.043390792161354316,0.030621330530945845,0.00377860881249081
bert_2nd_last_sws_avg,weat9,4.029014787526226e-06,5.505002161092467e-05,0.0018531048732644475,0.0016524384416413827
bert_2nd_last_sws_first,weat9,0.0001980489125729661,0.000895984950294899,0.001362102098256522,0.0007008805741299589
bert_all_sws_avg,weat9,8.063487571555823e-05,0.001099198544086926,0.034366714710743915,0.0310127702410892
bert_all_sws_first,weat9,0.0014930754003216302,0.009589892323311715,0.007943310032682612,0.0032617965114960243
bert_last_CLS,weat9,0.0002767369745416841,0.0003651435912934697,0.00011969034241956563,0.00010006144347878175
bert_last_sws_avg,weat9,9.932066395538659e-05,0.0011860500038985867,0.030169472970743037,0.025710967964717606
bert_last_sws_first,weat9,0.003441354101405461,0.013134090982416876,0.012680649864144392,0.008518841847784921
