strategy,test,target1,target2,attr1,attr2
bert_0_sws_avg,weat8,0.07363457248266288,0.07951654146837814,0.09018117635492026,0.06172337109069917
bert_0_sws_first,weat8,0.009430639049066472,0.0033648839486573145,0.05460838619391369,0.05729465983106285
bert_2nd_last_sws_avg,weat8,0.0021102573855666757,0.0016371590173352255,0.0015405075620509294,0.0009918083640650165
bert_2nd_last_sws_first,weat8,0.0008528630566287232,0.0004514750707483864,0.0011889333931299666,0.0015275776319917448
bert_all_sws_avg,weat8,0.031891923480855636,0.0318121506151059,0.025651255416006106,0.017290615271247495
bert_all_sws_first,weat8,0.006065926530693682,0.004207514827585304,0.015913465274216058,0.019661068450908276
bert_last_CLS,weat8,0.0016334858559628478,0.0012578131232414758,0.0003032005803126205,0.0002869446305723919
bert_last_sws_avg,weat8,0.050263583206260495,0.03587323408666231,0.02326282054129664,0.01609641374391862
bert_last_sws_first,weat8,0.014033348045844782,0.008000246862437393,0.016976368505745833,0.019770804751414153
fasttext,weat8,0.009790390649417394,0.01217309529314474,0.04022377892953007,0.053429336313430525
bert_0_sws_avg,weat9,0.08921503611941171,0.10449622938309369,0.08789074516242465,0.014884951151025312
bert_0_sws_first,weat9,0.0031503334586929616,0.10044664353021361,0.04586397873530249,0.0019564480497768744
bert_2nd_last_sws_avg,weat9,0.0007474179678724136,0.0013729112772588009,0.0012216867162307171,4.068317626154821e-05
bert_2nd_last_sws_first,weat9,0.000709011043543428,0.001343250181766624,0.0012291881679383253,0.0006092509564403215
bert_all_sws_avg,weat9,0.015479146839697878,0.024012814221639686,0.024070740780307857,0.0016753166660433878
bert_all_sws_first,weat9,0.0034151379996936724,0.02143324913356493,0.017909485830971877,0.0021793677831642663
bert_last_CLS,weat9,0.006201988934418981,0.00204054836769747,0.0020657684944246192,0.00011459544105293188
bert_last_sws_avg,weat9,0.015170717479642083,0.035892388880078514,0.02905337641549931,0.0010215292128825685
bert_last_sws_first,weat9,0.009021996074498969,0.03399158724891487,0.023357977544482593,0.0046635411390386
fasttext,weat9,0.00966126212194281,0.06361628286864691,0.024444293524797482,0.00386811926526618
