strategy,test,target1,target2,attr1,attr2
bert_all_sws_first,weat7,0.0022528029048562094,0.004324432623451418,0.019932958822973405,0.01857555915559912
bert_last_CLS,weat7,0.002206442638302482,0.0009188596779015361,0.0007039244860593274,0.0008069005492319275
bert_last_sws_avg,weat7,0.009047557286174434,0.007139707317497728,0.010798536513229703,0.012637417198456322
bert_last_sws_first,weat7,0.009699794486219625,0.00633843791801991,0.017795511510208247,0.016565114067793464
fasttext,weat7,0.029319883621028053,0.0250905967741503,NaN,0.04695083943203182
bert_0_sws_avg,weat8,0.026533825956199075,0.013541879766419351,0.039911446446521635,0.0481433558430706
bert_0_sws_first,weat8,0.012771845827881826,0.01210215972403953,0.08076565502612482,0.07348669701759428
bert_2nd_last_sws_avg,weat8,0.0014383852692153088,0.00035338663834158057,0.0008481015830681308,0.000905534710975605
bert_2nd_last_sws_first,weat8,0.0007676537517209762,0.00048529316305256394,0.0011071090593079082,0.0010423532812051605
bert_all_sws_avg,weat8,0.015863770140453363,0.004812592899880375,0.01252215088886151,0.015184509700250814
bert_all_sws_first,weat8,0.006343380769994889,0.004324432623451418,0.019932958822973405,0.01857555915559912
bert_last_CLS,weat8,0.0013272707502611047,0.0009188596779015361,0.0007039244860593274,0.0008069005492319275
bert_last_sws_avg,weat8,0.02209247435740458,0.007139707317497728,0.010798536513229703,0.012637417198456322
bert_last_sws_first,weat8,0.0128953247108293,0.00633843791801991,0.017795511510208247,0.016565114067793464
fasttext,weat8,0.021292018834149846,0.0250905967741503,NaN,0.04695083943203182
bert_0_sws_avg,weat9,0.01362364215021487,0.05426562567284511,0.018266638930182842,0.021092867320958927
bert_0_sws_first,weat9,0.003284870193946789,0.04416350410866453,0.025027030267257663,0.03516388666130421
bert_2nd_last_sws_avg,weat9,0.0005375409636775214,0.0012198848428682846,0.0002478086345259715,0.0003671140550596233
bert_2nd_last_sws_first,weat9,0.0005879278023910517,0.0012386899918763019,0.0006701452433393549,0.0008064035114846818
bert_all_sws_avg,weat9,0.0072916521625808264,0.019160350626972585,0.0037691700233205517,0.00711793933768178
bert_all_sws_first,weat9,0.0030500280237344625,0.014072811687299121,0.006582737969936643,0.009279387440278425
bert_last_CLS,weat9,0.0013149023997426883,0.0007294448291052743,0.0017607976254720927,0.0014192400102213192
bert_last_sws_avg,weat9,0.007013545048106482,0.017122631153238074,0.005200086085185115,0.007407189730387366
bert_last_sws_first,weat9,0.006532742673931765,0.016073934957009452,0.007644535494991046,0.011872960752029814
fasttext,weat9,0.030174610593852833,0.07617698026190912,0.008704483742477358,0.00891772628655611
