strategy,test,target1,target2,attr1,attr2
bert_0_sws_avg,weat1,0.01852265283364772,0.02114594832990044,0.015648522799130985,0.009961979488596407
bert_0_sws_first,weat1,0.013537439713684752,0.014328763885569865,0.01421121084726996,0.012879490601891447
bert_2nd_last_sws_avg,weat1,0.0002655362754856262,0.0016084564328167487,0.0005450496423220052,0.0002774127040599702
bert_2nd_last_sws_first,weat1,0.0009253423934147451,0.0012724343037988184,0.000649727444337084,0.0007707690342229281
bert_all_sws_avg,weat1,0.0033370644691367666,0.011117217797299756,0.004865778046594542,0.0035350962828165425
bert_all_sws_first,weat1,0.005253661857144104,0.007281474219688055,0.005233727162601489,0.005774260619720444
bert_last_CLS,weat1,0.0008331638415880257,0.0010437838775411207,0.0009195450242623232,0.0004976473050223121
bert_last_sws_avg,weat1,0.005191200406756388,0.014618802267172205,0.0063182800961104745,0.005226460988389575
bert_last_sws_first,weat1,0.010623243122433446,0.010750141690005877,0.008805189400055261,0.010891954277151948
fasttext,weat1,0.0070646883165123775,0.008192129215381296,0.026591425034787054,0.029430601392833912
bert_0_sws_avg,weat2,0.026320720964125608,0.016197926229013542,0.015648522799130985,0.009961979488596407
bert_0_sws_first,weat2,0.018949765616654714,0.013516631767055533,0.01421121084726996,0.012879490601891447
bert_2nd_last_sws_avg,weat2,0.0007832658637442341,0.0004087059418049915,0.0005450496423220052,0.0002774127040599702
bert_2nd_last_sws_first,weat2,0.001003211106438393,0.000539426809980902,0.000649727444337084,0.0007707690342229281
bert_all_sws_avg,weat2,0.008267596546888764,0.004867061834920312,0.004865778046594542,0.0035350962828165425
bert_all_sws_first,weat2,0.007316036814768095,0.00478482694155705,0.005233727162601489,0.005774260619720444
bert_last_CLS,weat2,0.0013625360204567176,0.001839186237058974,0.0009195450242623232,0.0004976473050223121
bert_last_sws_avg,weat2,0.010047963922940936,0.006524457764910241,0.0063182800961104745,0.005226460988389575
bert_last_sws_first,weat2,0.00935562976661201,0.008748669059053747,0.008805189400055261,0.010891954277151948
fasttext,weat2,NaN,0.016372577388306504,0.026591425034787054,0.029430601392833912
bert_0_sws_avg,weat6,0.004112217435500979,0.020029321389015746,0.025308125654133477,0.020764862977336433
bert_0_sws_first,weat6,0.0015261486091198398,0.0024985327007709147,0.028510149888895435,0.04984418506125364
bert_2nd_last_sws_avg,weat6,8.276231886247256e-05,0.00027163874201813865,0.0002878667024047419,0.0005193520215602942
bert_2nd_last_sws_first,weat6,0.00047046942809995446,0.00021876798403911837,0.0005319703724074998,0.0010039430590779688
bert_all_sws_avg,weat6,0.0013271951908021798,0.005883076474944592,0.005473102164676643,0.0061237571838598
bert_all_sws_first,weat6,0.001809477405364643,0.0008892364889747982,0.008396626473944393,0.016387077633098684
bert_last_CLS,weat6,0.00011281649060807074,0.0003594655851695834,0.0004277552770232413,0.00020415424536118055
bert_last_sws_avg,weat6,0.001206292391012141,0.004948531513000886,0.006249663982744488,0.007974547736828583
bert_last_sws_first,weat6,0.007669037830356701,0.003899786157841845,0.008107753137142256,0.017162593825609425
fasttext,weat6,0.006218348893477126,0.010459765738771483,0.032848579259708056,0.020399146986344933
bert_0_sws_avg,weat7,0.013730731882980213,0.00405961002798789,0.03605046894858849,0.03698390819709611
bert_0_sws_first,weat7,0.028258189136238628,0.003808781311669785,0.06855713040697199,0.084192076511834
bert_2nd_last_sws_avg,weat7,0.00013889001028026475,0.00017978086167540146,0.0003705821690816412,0.0004673616064337835
bert_2nd_last_sws_first,weat7,0.0016059890023666214,0.0005438298519429105,0.000755679521643234,0.0012575462698639457
bert_all_sws_avg,weat7,0.0021507898630956424,0.0016433153692148256,0.006738022468684146,0.007294943280243781
bert_all_sws_first,weat7,0.009714535734026853,0.0025060286699230875,0.015998827026334587,0.021052994456269188
bert_last_CLS,weat7,0.0009331364839125268,0.0005818695876703266,0.0003849651155349314,0.00023388463267547932
bert_last_sws_avg,weat7,0.004360619405765154,0.002862471202654695,0.007218846334732229,0.009332385625571912
bert_last_sws_first,weat7,0.019222398081958057,0.004605025374439299,0.013406222575047855,0.021233352957051817
fasttext,weat7,0.014568831850160965,0.060341271937015634,0.022175627927232055,0.015916293757168316
