strategy,test,target1,target2,attr1,attr2
bert_last_sws_avg,weat7,0.025757924999315538,0.03944551518551288,0.02261610695148765,0.024356679880630543
bert_last_sws_first,weat7,0.013459647104091949,0.013121896276497383,0.015598789182660265,0.017043645863142727
fasttext,weat7,0.019856620528308718,0.011002227317600099,0.03373306796466043,0.03516964728796449
bert_0_sws_avg,weat8,0.07402862631895936,0.10691199444865651,0.06762407406171517,0.07563962950975281
bert_0_sws_first,weat8,0.02260281362257885,0.016842171057398717,0.03441773034629978,0.043125852331249076
bert_2nd_last_sws_avg,weat8,0.000797762317895161,0.00206918526223011,0.001462862012875561,0.0015023290008599683
bert_2nd_last_sws_first,weat8,0.0005987424740623216,0.0008332309676034516,0.0010334616450495934,0.001120023170987215
bert_all_sws_avg,weat8,0.01933600612953307,0.030846529673702487,0.01958711331017947,0.02119272337340207
bert_all_sws_first,weat8,0.008188915252264393,0.00812949266938959,0.011869371533271639,0.013454452084540472
bert_last_CLS,weat8,0.00017797204028130123,0.0003063843961714632,0.00020538551089071912,0.0002649306638078611
bert_last_sws_avg,weat8,0.0199892110868835,0.03944551518551288,0.02261610695148765,0.024356679880630543
bert_last_sws_first,weat8,0.00827798768505277,0.013121896276497383,0.015598789182660265,0.017043645863142727
fasttext,weat8,0.023863425419499106,0.011002227317600099,0.03373306796466043,0.03516964728796449
bert_0_sws_avg,weat9,0.00737475786543083,0.09433009275516357,0.08212951036646557,0.04488429326674275
bert_0_sws_first,weat9,0.015425551803596761,0.02736533399631939,0.05825789076836021,0.0183981742374245
bert_2nd_last_sws_avg,weat9,8.50909348308866e-05,0.0021279266307264824,0.0011426473550202746,0.0012389285408867016
bert_2nd_last_sws_first,weat9,0.0007451333144005995,0.0010974343272583988,0.0009296610312863635,0.0008329219369817407
bert_all_sws_avg,weat9,0.0015188970132432298,0.026188245911007737,0.01746868092733059,0.013360772907664048
bert_all_sws_first,weat9,0.007551300690952766,0.01153808035193109,0.015162661589303857,0.006823919523683597
bert_last_CLS,weat9,0.00017876268706174076,0.0003492962519242295,0.00022536101036517192,0.0025282441909894385
bert_last_sws_avg,weat9,0.0018435718360564981,0.03487346061941644,0.01815838137544268,0.025253560352266523
bert_last_sws_first,weat9,0.010677134469947865,0.016759176070017354,0.016767335766392437,0.014553066815183686
fasttext,weat9,0.011690601658945641,0.02244531537759068,0.025577990095390624,0.014705316105279143
